regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Norte,TO,,17,,,,2022-02-02,5,1572866.0,273687.0,1868,4008,4,,,
Norte,TO,,17,,,,2022-02-03,5,1572866.0,276380.0,2693,4013,5,,,
Norte,TO,,17,,,,2022-02-04,5,1572866.0,278366.0,1986,4016,3,,,
Norte,TO,,17,,,,2022-02-05,5,1572866.0,280382.0,2016,4018,2,,,
Norte,TO,,17,,,,2022-02-06,6,1572866.0,280382.0,0,4018,0,,,
Norte,TO,,17,,,,2022-02-07,6,1572866.0,281323.0,941,4021,3,,,
Norte,TO,,17,,,,2022-02-08,6,1572866.0,283047.0,1724,4024,3,,,
Norte,TO,,17,,,,2022-02-09,6,1572866.0,284778.0,1731,4028,4,,,
Norte,TO,,17,,,,2022-02-10,6,1572866.0,286432.0,1654,4033,5,,,
Norte,TO,,17,,,,2022-02-11,6,1572866.0,287907.0,1475,4039,6,,,
Norte,TO,,17,,,,2022-02-12,6,1572866.0,289180.0,1273,4046,7,,,
Norte,TO,,17,,,,2022-02-13,7,1572866.0,289180.0,0,4046,0,,,
Norte,TO,,17,,,,2022-02-14,7,1572866.0,289784.0,604,4053,7,,,
Norte,TO,,17,,,,2022-02-15,7,1572866.0,290978.0,1194,4060,7,,,
Norte,TO,,17,,,,2022-02-16,7,1572866.0,292091.0,1113,4067,7,,,
Norte,TO,,17,,,,2022-02-17,7,1572866.0,293112.0,1021,4074,7,,,
Nordeste,MA,,21,,,,2022-01-01,52,7075181.0,370694.0,49,10377,0,,,
Nordeste,MA,,21,,,,2022-01-02,1,7075181.0,370697.0,3,10378,1,,,
Nordeste,MA,,21,,,,2022-01-03,1,7075181.0,370747.0,50,10381,3,,,
Nordeste,MA,,21,,,,2022-01-04,1,7075181.0,370908.0,161,10384,3,,,
Nordeste,MA,,21,,,,2022-01-05,1,7075181.0,371132.0,224,10386,2,,,
Nordeste,MA,,21,,,,2022-01-06,1,7075181.0,371380.0,248,10390,4,,,
Nordeste,MA,,21,,,,2022-01-07,1,7075181.0,371740.0,360,10394,4,,,
Nordeste,MA,,21,,,,2022-01-08,1,7075181.0,371927.0,187,10396,2,,,
Nordeste,MA,,21,,,,2022-01-09,2,7075181.0,372010.0,83,10397,1,,,
Nordeste,MA,,21,,,,2022-01-10,2,7075181.0,372118.0,108,10399,2,,,
Nordeste,MA,,21,,,,2022-01-11,2,7075181.0,372567.0,449,10401,2,,,
Nordeste,MA,,21,,,,2022-01-12,2,7075181.0,373107.0,540,10402,1,,,
Nordeste,MA,,21,,,,2022-01-13,2,7075181.0,373578.0,471,10406,4,,,
Nordeste,MA,,21,,,,2022-01-14,2,7075181.0,374012.0,434,10411,5,,,
Nordeste,MA,,21,,,,2022-01-15,2,7075181.0,374304.0,292,10413,2,,,
Nordeste,MA,,21,,,,2022-01-16,3,7075181.0,374392.0,88,10418,5,,,
Nordeste,MA,,21,,,,2022-01-17,3,7075181.0,374563.0,171,10422,4,,,
Nordeste,MA,,21,,,,2022-01-18,3,7075181.0,375086.0,523,10427,5,,,
Nordeste,MA,,21,,,,2022-01-19,3,7075181.0,375725.0,639,10431,4,,,
Nordeste,MA,,21,,,,2022-01-20,3,7075181.0,376549.0,824,10433,2,,,
Nordeste,MA,,21,,,,2022-01-21,3,7075181.0,377458.0,909,10438,5,,,
Nordeste,MA,,21,,,,2022-01-22,3,7075181.0,378111.0,653,10443,5,,,
Nordeste,MA,,21,,,,2022-01-23,4,7075181.0,378415.0,304,10447,4,,,
Nordeste,MA,,21,,,,2022-01-24,4,7075181.0,378988.0,573,10452,5,,,
Nordeste,MA,,21,,,,2022-01-25,4,7075181.0,380137.0,1149,10454,2,,,
Nordeste,MA,,21,,,,2022-01-26,4,7075181.0,381652.0,1515,10457,3,,,
Nordeste,MA,,21,,,,2022-01-27,4,7075181.0,383200.0,1548,10462,5,,,
Nordeste,MA,,21,,,,2022-01-28,4,7075181.0,384940.0,1740,10470,8,,,
Nordeste,MA,,21,,,,2022-01-29,4,7075181.0,385884.0,944,10477,7,,,
Nordeste,MA,,21,,,,2022-01-30,5,7075181.0,386148.0,264,10483,6,,,
Nordeste,MA,,21,,,,2022-01-31,5,7075181.0,386567.0,419,10488,5,,,
Nordeste,MA,,21,,,,2022-02-01,5,7075181.0,387989.0,1422,10495,7,,,
Nordeste,MA,,21,,,,2022-02-02,5,7075181.0,389276.0,1287,10501,6,,,
Nordeste,MA,,21,,,,2022-02-03,5,7075181.0,390765.0,1489,10510,9,,,
Nordeste,MA,,21,,,,2022-02-04,5,7075181.0,392338.0,1573,10519,9,,,
Nordeste,MA,,21,,,,2022-02-05,5,7075181.0,393087.0,749,10526,7,,,
Nordeste,MA,,21,,,,2022-02-06,6,7075181.0,393466.0,379,10534,8,,,
Nordeste,MA,,21,,,,2022-02-07,6,7075181.0,393535.0,69,10543,9,,,
Nordeste,MA,,21,,,,2022-02-08,6,7075181.0,394839.0,1304,10552,9,,,
Nordeste,MA,,21,,,,2022-02-09,6,7075181.0,396564.0,1725,10562,10,,,
Nordeste,MA,,21,,,,2022-02-10,6,7075181.0,398065.0,1501,10574,12,,,
Nordeste,MA,,21,,,,2022-02-11,6,7075181.0,399650.0,1585,10588,14,,,
Nordeste,MA,,21,,,,2022-02-12,6,7075181.0,400515.0,865,10601,13,,,
Nordeste,MA,,21,,,,2022-02-13,7,7075181.0,400604.0,89,10613,12,,,
Nordeste,MA,,21,,,,2022-02-14,7,7075181.0,401125.0,521,10627,14,,,
Nordeste,MA,,21,,,,2022-02-15,7,7075181.0,402329.0,1204,10639,12,,,
Nordeste,MA,,21,,,,2022-02-16,7,7075181.0,403624.0,1295,10649,10,,,
Nordeste,MA,,21,,,,2022-02-17,7,7075181.0,405026.0,1402,10662,13,,,
Nordeste,PI,,22,,,,2022-01-01,52,3273227.0,334472.0,32,7275,0,,,
Nordeste,PI,,22,,,,2022-01-02,1,3273227.0,334490.0,18,7275,0,,,
Nordeste,PI,,22,,,,2022-01-03,1,3273227.0,334548.0,58,7279,4,,,
Nordeste,PI,,22,,,,2022-01-04,1,3273227.0,334582.0,34,7281,2,,,
Nordeste,PI,,22,,,,2022-01-05,1,3273227.0,334606.0,24,7283,2,,,
Nordeste,PI,,22,,,,2022-01-06,1,3273227.0,334664.0,58,7287,4,,,
Nordeste,PI,,22,,,,2022-01-07,1,3273227.0,344324.0,9660,7293,6,,,
Nordeste,PI,,22,,,,2022-01-08,1,3273227.0,344379.0,55,7295,2,,,
Nordeste,PI,,22,,,,2022-01-09,2,3273227.0,344434.0,55,7297,2,,,
Nordeste,PI,,22,,,,2022-01-10,2,3273227.0,344523.0,89,7297,0,,,
Nordeste,PI,,22,,,,2022-01-11,2,3273227.0,344557.0,34,7301,4,,,
Nordeste,PI,,22,,,,2022-01-12,2,3273227.0,344630.0,73,7303,2,,,
Nordeste,PI,,22,,,,2022-01-13,2,3273227.0,344668.0,38,7305,2,,,
Nordeste,PI,,22,,,,2022-01-14,2,3273227.0,344753.0,85,7306,1,,,
Nordeste,PI,,22,,,,2022-01-15,2,3273227.0,344821.0,68,7312,6,,,
Nordeste,PI,,22,,,,2022-01-16,3,3273227.0,345004.0,183,7314,2,,,
Nordeste,PI,,22,,,,2022-01-17,3,3273227.0,345078.0,74,7318,4,,,
Nordeste,PI,,22,,,,2022-01-18,3,3273227.0,336690.0,-8388,7323,5,,,
Nordeste,PI,,22,,,,2022-01-19,3,3273227.0,336925.0,235,7329,6,,,
Nordeste,PI,,22,,,,2022-01-20,3,3273227.0,337286.0,361,7333,4,,,
Nordeste,PI,,22,,,,2022-01-21,3,3273227.0,337653.0,367,7336,3,,,
Nordeste,PI,,22,,,,2022-01-22,3,3273227.0,338077.0,424,7343,7,,,
Nordeste,PI,,22,,,,2022-01-23,4,3273227.0,338343.0,266,7346,3,,,
Nordeste,PI,,22,,,,2022-01-24,4,3273227.0,338582.0,239,7348,2,,,
Nordeste,PI,,22,,,,2022-01-25,4,3273227.0,338895.0,313,7351,3,,,
Nordeste,PI,,22,,,,2022-01-26,4,3273227.0,339762.0,867,7356,5,,,
Nordeste,PI,,22,,,,2022-01-27,4,3273227.0,340452.0,690,7359,3,,,
Nordeste,PI,,22,,,,2022-01-28,4,3273227.0,341237.0,785,7361,2,,,
Nordeste,PI,,22,,,,2022-01-29,4,3273227.0,341968.0,731,7364,3,,,
Nordeste,PI,,22,,,,2022-01-30,5,3273227.0,342655.0,687,7368,4,,,
Nordeste,PI,,22,,,,2022-01-31,5,3273227.0,343014.0,359,7377,9,,,
Nordeste,PI,,22,,,,2022-02-01,5,3273227.0,344237.0,1223,7389,12,,,
Nordeste,PI,,22,,,,2022-02-02,5,3273227.0,345807.0,1570,7398,9,,,
Nordeste,PI,,22,,,,2022-02-03,5,3273227.0,347924.0,2117,7405,7,,,
Nordeste,PI,,22,,,,2022-02-04,5,3273227.0,349140.0,1216,7419,14,,,
Nordeste,PI,,22,,,,2022-02-05,5,3273227.0,350036.0,896,7436,17,,,
Nordeste,PI,,22,,,,2022-02-06,6,3273227.0,350618.0,582,7437,1,,,
Nordeste,PI,,22,,,,2022-02-07,6,3273227.0,351240.0,622,7444,7,,,
Nordeste,PI,,22,,,,2022-02-08,6,3273227.0,352464.0,1224,7466,22,,,
Nordeste,PI,,22,,,,2022-02-09,6,3273227.0,353714.0,1250,7479,13,,,
Nordeste,PI,,22,,,,2022-02-10,6,3273227.0,354619.0,905,7497,18,,,
Nordeste,PI,,22,,,,2022-02-11,6,3273227.0,355645.0,1026,7514,17,,,
Nordeste,PI,,22,,,,2022-02-12,6,3273227.0,356816.0,1171,7526,12,,,
Nordeste,PI,,22,,,,2022-02-13,7,3273227.0,357107.0,291,7535,9,,,
Nordeste,PI,,22,,,,2022-02-14,7,3273227.0,357810.0,703,7545,10,,,
Nordeste,PI,,22,,,,2022-02-15,7,3273227.0,358516.0,706,7558,13,,,
Nordeste,PI,,22,,,,2022-02-16,7,3273227.0,359519.0,1003,7571,13,,,
Nordeste,PI,,22,,,,2022-02-17,7,3273227.0,360563.0,1044,7580,9,,,
Nordeste,CE,,23,,,,2022-01-01,52,9132078.0,957035.0,710,24806,0,,,
Nordeste,CE,,23,,,,2022-01-02,1,9132078.0,957203.0,168,24812,6,,,
Nordeste,CE,,23,,,,2022-01-03,1,9132078.0,957373.0,170,24815,3,,,
Nordeste,CE,,23,,,,2022-01-04,1,9132078.0,957498.0,125,24823,8,,,
Nordeste,CE,,23,,,,2022-01-05,1,9132078.0,957813.0,315,24826,3,,,
Nordeste,CE,,23,,,,2022-01-06,1,9132078.0,958080.0,267,24828,2,,,
Nordeste,CE,,23,,,,2022-01-07,1,9132078.0,960793.0,2713,24836,8,,,
Nordeste,CE,,23,,,,2022-01-08,1,9132078.0,960999.0,206,24841,5,,,
Nordeste,CE,,23,,,,2022-01-09,2,9132078.0,962200.0,1201,24842,1,,,
Nordeste,CE,,23,,,,2022-01-10,2,9132078.0,963644.0,1444,24851,9,,,
Nordeste,CE,,23,,,,2022-01-11,2,9132078.0,963773.0,129,24852,1,,,
Nordeste,CE,,23,,,,2022-01-12,2,9132078.0,964060.0,287,24852,0,,,
Nordeste,CE,,23,,,,2022-01-13,2,9132078.0,964566.0,506,24856,4,,,
Nordeste,CE,,23,,,,2022-01-14,2,9132078.0,966987.0,2421,24867,11,,,
Nordeste,CE,,23,,,,2022-01-15,2,9132078.0,968505.0,1518,24870,3,,,
Nordeste,CE,,23,,,,2022-01-16,3,9132078.0,970490.0,1985,24872,2,,,
Nordeste,CE,,23,,,,2022-01-17,3,9132078.0,970490.0,0,24872,0,,,
Nordeste,CE,,23,,,,2022-01-18,3,9132078.0,980698.0,10208,24916,44,,,
Nordeste,CE,,23,,,,2022-01-19,3,9132078.0,982377.0,1679,24942,26,,,
Nordeste,CE,,23,,,,2022-01-20,3,9132078.0,987114.0,4737,24956,14,,,
Nordeste,CE,,23,,,,2022-01-21,3,9132078.0,987114.0,0,24956,0,,,
Nordeste,CE,,23,,,,2022-01-22,3,9132078.0,990138.0,3024,24980,24,,,
Nordeste,CE,,23,,,,2022-01-23,4,9132078.0,1030428.0,40290,24996,16,,,
Nordeste,CE,,23,,,,2022-01-24,4,9132078.0,1032651.0,2223,25034,38,,,
Nordeste,CE,,23,,,,2022-01-25,4,9132078.0,1040161.0,7510,25053,19,,,
Nordeste,CE,,23,,,,2022-01-26,4,9132078.0,1040161.0,0,25053,0,,,
Nordeste,CE,,23,,,,2022-01-27,4,9132078.0,1050801.0,10640,25083,30,,,
Nordeste,CE,,23,,,,2022-01-28,4,9132078.0,1077060.0,26259,25175,92,,,
Nordeste,CE,,23,,,,2022-01-29,4,9132078.0,1077060.0,0,25175,0,,,
Nordeste,CE,,23,,,,2022-01-30,5,9132078.0,1119607.0,42547,25239,64,,,
Nordeste,CE,,23,,,,2022-01-31,5,9132078.0,1124676.0,5069,25245,6,,,
Nordeste,CE,,23,,,,2022-02-01,5,9132078.0,1131297.0,6621,25332,87,,,
Nordeste,CE,,23,,,,2022-02-02,5,9132078.0,1131297.0,0,25332,0,,,
Nordeste,CE,,23,,,,2022-02-03,5,9132078.0,1160180.0,28883,25450,118,,,
Nordeste,CE,,23,,,,2022-02-04,5,9132078.0,1175073.0,14893,25412,-38,,,
Nordeste,CE,,23,,,,2022-02-05,5,9132078.0,1180133.0,5060,25427,15,,,
Nordeste,CE,,23,,,,2022-02-06,6,9132078.0,1182283.0,2150,25502,75,,,
Nordeste,CE,,23,,,,2022-02-07,6,9132078.0,1183229.0,946,25542,40,,,
Nordeste,CE,,23,,,,2022-02-08,6,9132078.0,1187507.0,4278,25580,38,,,
Nordeste,CE,,23,,,,2022-02-09,6,9132078.0,1191350.0,3843,25653,73,,,
Nordeste,CE,,23,,,,2022-02-10,6,9132078.0,1195043.0,3693,25687,34,,,
Nordeste,CE,,23,,,,2022-02-11,6,9132078.0,1198953.0,3910,25726,39,,,
Nordeste,CE,,23,,,,2022-02-12,6,9132078.0,1202237.0,3284,25793,67,,,
Nordeste,CE,,23,,,,2022-02-13,7,9132078.0,1203386.0,1149,25796,3,,,
Nordeste,CE,,23,,,,2022-02-14,7,9132078.0,1204050.0,664,25807,11,,,
Nordeste,CE,,23,,,,2022-02-15,7,9132078.0,1204050.0,0,25807,0,,,
Nordeste,CE,,23,,,,2022-02-16,7,9132078.0,1210050.0,6000,25887,80,,,
Nordeste,CE,,23,,,,2022-02-17,7,9132078.0,1212653.0,2603,25929,42,,,
Nordeste,RN,,24,,,,2022-01-01,52,3506853.0,387352.0,150,7572,0,,,
Nordeste,RN,,24,,,,2022-01-02,1,3506853.0,387375.0,23,7572,0,,,
Nordeste,RN,,24,,,,2022-01-03,1,3506853.0,387542.0,167,7573,1,,,
Nordeste,RN,,24,,,,2022-01-04,1,3506853.0,387919.0,377,7577,4,,,
Nordeste,RN,,24,,,,2022-01-05,1,3506853.0,388313.0,394,7580,3,,,
Nordeste,RN,,24,,,,2022-01-06,1,3506853.0,388861.0,548,7581,1,,,
Nordeste,RN,,24,,,,2022-01-07,1,3506853.0,389367.0,506,7583,2,,,
Nordeste,RN,,24,,,,2022-01-08,1,3506853.0,390084.0,717,7584,1,,,
Nordeste,RN,,24,,,,2022-01-09,2,3506853.0,390311.0,227,7585,1,,,
Nordeste,RN,,24,,,,2022-01-10,2,3506853.0,390383.0,72,7586,1,,,
Nordeste,RN,,24,,,,2022-01-11,2,3506853.0,390977.0,594,7587,1,,,
Nordeste,RN,,24,,,,2022-01-12,2,3506853.0,391638.0,661,7587,0,,,
Nordeste,RN,,24,,,,2022-01-13,2,3506853.0,392614.0,976,7587,0,,,
Nordeste,RN,,24,,,,2022-01-14,2,3506853.0,393965.0,1351,7593,6,,,
Nordeste,RN,,24,,,,2022-01-15,2,3506853.0,394011.0,46,7599,6,,,
Nordeste,RN,,24,,,,2022-01-16,3,3506853.0,394291.0,280,7602,3,,,
Nordeste,RN,,24,,,,2022-01-17,3,3506853.0,394427.0,136,7604,2,,,
Nordeste,RN,,24,,,,2022-01-18,3,3506853.0,395645.0,1218,7611,7,,,
Nordeste,RN,,24,,,,2022-01-19,3,3506853.0,397352.0,1707,7618,7,,,
Nordeste,RN,,24,,,,2022-01-20,3,3506853.0,399213.0,1861,7622,4,,,
Nordeste,RN,,24,,,,2022-01-21,3,3506853.0,400653.0,1440,7628,6,,,
Nordeste,RN,,24,,,,2022-01-22,3,3506853.0,403321.0,2668,7635,7,,,
Nordeste,RN,,24,,,,2022-01-23,4,3506853.0,404812.0,1491,7637,2,,,
Nordeste,RN,,24,,,,2022-01-24,4,3506853.0,404907.0,95,7643,6,,,
Nordeste,RN,,24,,,,2022-01-25,4,3506853.0,407517.0,2610,7651,8,,,
Nordeste,RN,,24,,,,2022-01-26,4,3506853.0,410761.0,3244,7658,7,,,
Nordeste,RN,,24,,,,2022-01-27,4,3506853.0,415433.0,4672,7668,10,,,
Nordeste,RN,,24,,,,2022-01-28,4,3506853.0,419885.0,4452,7686,18,,,
Nordeste,RN,,24,,,,2022-01-29,4,3506853.0,423505.0,3620,7696,10,,,
Nordeste,RN,,24,,,,2022-01-30,5,3506853.0,424807.0,1302,7703,7,,,
Nordeste,RN,,24,,,,2022-01-31,5,3506853.0,425866.0,1059,7705,2,,,
Nordeste,RN,,24,,,,2022-02-01,5,3506853.0,428630.0,2764,7739,34,,,
Nordeste,RN,,24,,,,2022-02-02,5,3506853.0,431134.0,2504,7758,19,,,
Nordeste,RN,,24,,,,2022-02-03,5,3506853.0,434608.0,3474,7768,10,,,
Nordeste,RN,,24,,,,2022-02-04,5,3506853.0,437415.0,2807,7778,10,,,
Nordeste,RN,,24,,,,2022-02-05,5,3506853.0,440390.0,2975,7790,12,,,
Nordeste,RN,,24,,,,2022-02-06,6,3506853.0,440390.0,0,7793,3,,,
Nordeste,RN,,24,,,,2022-02-07,6,3506853.0,442435.0,2045,7815,22,,,
Nordeste,RN,,24,,,,2022-02-08,6,3506853.0,444277.0,1842,7826,11,,,
Nordeste,RN,,24,,,,2022-02-09,6,3506853.0,448501.0,4224,7846,20,,,
Nordeste,RN,,24,,,,2022-02-10,6,3506853.0,450878.0,2377,7863,17,,,
Nordeste,RN,,24,,,,2022-02-11,6,3506853.0,453703.0,2825,7873,10,,,
Nordeste,RN,,24,,,,2022-02-12,6,3506853.0,456349.0,2646,7889,16,,,
Nordeste,RN,,24,,,,2022-02-13,7,3506853.0,457476.0,1127,7898,9,,,
Nordeste,RN,,24,,,,2022-02-14,7,3506853.0,457809.0,333,7914,16,,,
Nordeste,RN,,24,,,,2022-02-15,7,3506853.0,460587.0,2778,7942,28,,,
Nordeste,RN,,24,,,,2022-02-16,7,3506853.0,463152.0,2565,7957,15,,,
Nordeste,RN,,24,,,,2022-02-17,7,3506853.0,465764.0,2612,7971,14,,,
Nordeste,PB,,25,,,,2022-01-01,52,4018127.0,464511.0,176,9597,1,,,
Nordeste,PB,,25,,,,2022-01-02,1,4018127.0,464565.0,54,9599,2,,,
Nordeste,PB,,25,,,,2022-01-03,1,4018127.0,464590.0,25,9600,1,,,
Nordeste,PB,,25,,,,2022-01-04,1,4018127.0,464629.0,39,9600,0,,,
Nordeste,PB,,25,,,,2022-01-05,1,4018127.0,464880.0,251,9601,1,,,
Nordeste,PB,,25,,,,2022-01-06,1,4018127.0,465082.0,202,9604,3,,,
Nordeste,PB,,25,,,,2022-01-07,1,4018127.0,465266.0,184,9606,2,,,
Nordeste,PB,,25,,,,2022-01-08,1,4018127.0,465373.0,107,9606,0,,,
Nordeste,PB,,25,,,,2022-01-09,2,4018127.0,465685.0,312,9606,0,,,
Nordeste,PB,,25,,,,2022-01-10,2,4018127.0,466027.0,342,9608,2,,,
Nordeste,PB,,25,,,,2022-01-11,2,4018127.0,466088.0,61,9609,1,,,
Nordeste,PB,,25,,,,2022-01-12,2,4018127.0,466088.0,0,9612,3,,,
Nordeste,PB,,25,,,,2022-01-13,2,4018127.0,466939.0,851,9613,1,,,
Nordeste,PB,,25,,,,2022-01-14,2,4018127.0,467443.0,504,9614,1,,,
Nordeste,PB,,25,,,,2022-01-15,2,4018127.0,468178.0,735,9614,0,,,
Nordeste,PB,,25,,,,2022-01-16,3,4018127.0,468244.0,66,9615,1,,,
Nordeste,PB,,25,,,,2022-01-17,3,4018127.0,468652.0,408,9617,2,,,
Nordeste,PB,,25,,,,2022-01-18,3,4018127.0,469004.0,352,9620,3,,,
Nordeste,PB,,25,,,,2022-01-19,3,4018127.0,470906.0,1902,9625,5,,,
Nordeste,PB,,25,,,,2022-01-20,3,4018127.0,472855.0,1949,9626,1,,,
Nordeste,PB,,25,,,,2022-01-21,3,4018127.0,474846.0,1991,9628,2,,,
Nordeste,PB,,25,,,,2022-01-22,3,4018127.0,477089.0,2243,9632,4,,,
Nordeste,PB,,25,,,,2022-01-23,4,4018127.0,479096.0,2007,9635,3,,,
Nordeste,PB,,25,,,,2022-01-24,4,4018127.0,479952.0,856,9640,5,,,
Nordeste,PB,,25,,,,2022-01-25,4,4018127.0,480736.0,784,9645,5,,,
Nordeste,PB,,25,,,,2022-01-26,4,4018127.0,483908.0,3172,9647,2,,,
Nordeste,PB,,25,,,,2022-01-27,4,4018127.0,487074.0,3166,9672,25,,,
Nordeste,PB,,25,,,,2022-01-28,4,4018127.0,490428.0,3354,9686,14,,,
Nordeste,PB,,25,,,,2022-01-29,4,4018127.0,494098.0,3670,9695,9,,,
Nordeste,PB,,25,,,,2022-01-30,5,4018127.0,497653.0,3555,9702,7,,,
Nordeste,PB,,25,,,,2022-01-31,5,4018127.0,498923.0,1270,9716,14,,,
Nordeste,PB,,25,,,,2022-02-01,5,4018127.0,499327.0,404,9723,7,,,
Nordeste,PB,,25,,,,2022-02-02,5,4018127.0,504194.0,4867,9738,15,,,
Nordeste,PB,,25,,,,2022-02-03,5,4018127.0,504216.0,22,9755,17,,,
Nordeste,PB,,25,,,,2022-02-04,5,4018127.0,512790.0,8574,9770,15,,,
Nordeste,PB,,25,,,,2022-02-05,5,4018127.0,516970.0,4180,9791,21,,,
Nordeste,PB,,25,,,,2022-02-06,6,4018127.0,520609.0,3639,9805,14,,,
Nordeste,PB,,25,,,,2022-02-07,6,4018127.0,521577.0,968,9832,27,,,
Nordeste,PB,,25,,,,2022-02-08,6,4018127.0,522528.0,951,9848,16,,,
Nordeste,PB,,25,,,,2022-02-09,6,4018127.0,528173.0,5645,9871,23,,,
Nordeste,PB,,25,,,,2022-02-10,6,4018127.0,531315.0,3142,9886,15,,,
Nordeste,PB,,25,,,,2022-02-11,6,4018127.0,535481.0,4166,9914,28,,,
Nordeste,PB,,25,,,,2022-02-12,6,4018127.0,539557.0,4076,9933,19,,,
Nordeste,PB,,25,,,,2022-02-13,7,4018127.0,542931.0,3374,9942,9,,,
Nordeste,PB,,25,,,,2022-02-14,7,4018127.0,544249.0,1318,9956,14,,,
Nordeste,PB,,25,,,,2022-02-15,7,4018127.0,545538.0,1289,9976,20,,,
Nordeste,PB,,25,,,,2022-02-16,7,4018127.0,549189.0,3651,9989,13,,,
Nordeste,PB,,25,,,,2022-02-17,7,4018127.0,555776.0,6587,10002,13,,,
Nordeste,PE,,26,,,,2022-01-01,52,9557071.0,645887.0,206,20454,7,,,
Nordeste,PE,,26,,,,2022-01-02,1,9557071.0,645946.0,59,20460,6,,,
Nordeste,PE,,26,,,,2022-01-03,1,9557071.0,646004.0,58,20465,5,,,
Nordeste,PE,,26,,,,2022-01-04,1,9557071.0,646276.0,272,20473,8,,,
Nordeste,PE,,26,,,,2022-01-05,1,9557071.0,646788.0,512,20481,8,,,
Nordeste,PE,,26,,,,2022-01-06,1,9557071.0,647427.0,639,20489,8,,,
Nordeste,PE,,26,,,,2022-01-07,1,9557071.0,648110.0,683,20496,7,,,
Nordeste,PE,,26,,,,2022-01-08,1,9557071.0,648856.0,746,20501,5,,,
Nordeste,PE,,26,,,,2022-01-09,2,9557071.0,649262.0,406,20507,6,,,
Nordeste,PE,,26,,,,2022-01-10,2,9557071.0,649459.0,197,20511,4,,,
Nordeste,PE,,26,,,,2022-01-11,2,9557071.0,650270.0,811,20519,8,,,
Nordeste,PE,,26,,,,2022-01-12,2,9557071.0,651223.0,953,20527,8,,,
Nordeste,PE,,26,,,,2022-01-13,2,9557071.0,652670.0,1447,20531,4,,,
Nordeste,PE,,26,,,,2022-01-14,2,9557071.0,654170.0,1500,20536,5,,,
Nordeste,PE,,26,,,,2022-01-15,2,9557071.0,654766.0,596,20544,8,,,
Nordeste,PE,,26,,,,2022-01-16,3,9557071.0,655069.0,303,20548,4,,,
Nordeste,PE,,26,,,,2022-01-17,3,9557071.0,655476.0,407,20554,6,,,
Nordeste,PE,,26,,,,2022-01-18,3,9557071.0,657143.0,1667,20558,4,,,
Nordeste,PE,,26,,,,2022-01-19,3,9557071.0,659358.0,2215,20566,8,,,
Nordeste,PE,,26,,,,2022-01-20,3,9557071.0,661588.0,2230,20570,4,,,
Nordeste,PE,,26,,,,2022-01-21,3,9557071.0,663854.0,2266,20574,4,,,
Nordeste,PE,,26,,,,2022-01-22,3,9557071.0,667212.0,3358,20581,7,,,
Nordeste,PE,,26,,,,2022-01-23,4,9557071.0,668570.0,1358,20586,5,,,
Nordeste,PE,,26,,,,2022-01-24,4,9557071.0,669804.0,1234,20590,4,,,
Nordeste,PE,,26,,,,2022-01-25,4,9557071.0,672585.0,2781,20599,9,,,
Nordeste,PE,,26,,,,2022-01-26,4,9557071.0,677307.0,4722,20607,8,,,
Nordeste,PE,,26,,,,2022-01-27,4,9557071.0,682805.0,5498,20615,8,,,
Nordeste,PE,,26,,,,2022-01-28,4,9557071.0,688513.0,5708,20621,6,,,
Nordeste,PE,,26,,,,2022-01-29,4,9557071.0,695094.0,6581,20627,6,,,
Nordeste,PE,,26,,,,2022-01-30,5,9557071.0,697295.0,2201,20635,8,,,
Nordeste,PE,,26,,,,2022-01-31,5,9557071.0,698267.0,972,20643,8,,,
Nordeste,PE,,26,,,,2022-02-01,5,9557071.0,704277.0,6010,20659,16,,,
Nordeste,PE,,26,,,,2022-02-02,5,9557071.0,712083.0,7806,20682,23,,,
Nordeste,PE,,26,,,,2022-02-03,5,9557071.0,716733.0,4650,20701,19,,,
Nordeste,PE,,26,,,,2022-02-04,5,9557071.0,722858.0,6125,20712,11,,,
Nordeste,PE,,26,,,,2022-02-05,5,9557071.0,728518.0,5660,20722,10,,,
Nordeste,PE,,26,,,,2022-02-06,6,9557071.0,729542.0,1024,20729,7,,,
Nordeste,PE,,26,,,,2022-02-07,6,9557071.0,731104.0,1562,20736,7,,,
Nordeste,PE,,26,,,,2022-02-08,6,9557071.0,736919.0,5815,20754,18,,,
Nordeste,PE,,26,,,,2022-02-09,6,9557071.0,742409.0,5490,20771,17,,,
Nordeste,PE,,26,,,,2022-02-10,6,9557071.0,748039.0,5630,20789,18,,,
Nordeste,PE,,26,,,,2022-02-11,6,9557071.0,754321.0,6282,20808,19,,,
Nordeste,PE,,26,,,,2022-02-12,6,9557071.0,759548.0,5227,20820,12,,,
Nordeste,PE,,26,,,,2022-02-13,7,9557071.0,761452.0,1904,20828,8,,,
Nordeste,PE,,26,,,,2022-02-14,7,9557071.0,762893.0,1441,20835,7,,,
Nordeste,PE,,26,,,,2022-02-15,7,9557071.0,768301.0,5408,20854,19,,,
Nordeste,PE,,26,,,,2022-02-16,7,9557071.0,768377.0,76,20875,21,,,
Nordeste,PE,,26,,,,2022-02-17,7,9557071.0,781202.0,12825,20890,15,,,
Nordeste,AL,,27,,,,2022-01-01,52,3337357.0,242091.0,11,6383,0,,,
